396,572,110,055,111
396,250,181,053,107
396,657,281,066,133
397,573,111,054,109
397,253,183,053,107
397,663,281,066,132
398,574,114,053,106
398,256,184,053,106
398,667,284,066,133
399,573,109,054,108
399,258,185,053,106
399,672,287,066,133
400,573,109,054,109
400,260,186,053,106
400,676,288,066,132
401,574,108,054,109
401,263,188,053,107
401,684,290,065,131
402,576,109,053,107
402,264,187,054,108
402,692,291,065,131
403,576,107,053,107
403,266,188,054,108
403,698,293,065,130
404,575,105,054,108
404,267,190,054,108
404,702,296,064,128
407,281,192,054,108
414,281,189,055,110
415,283,193,053,106
416,281,190,055,110
417,281,190,055,110
418,281,192,054,108
419,280,190,055,110
420,280,190,055,111
421,282,192,054,109
422,282,191,054,109
423,282,191,054,109
424,281,191,054,108
425,522,129,050,101
425,716,273,052,119
426,710,271,058,121
426,520,129,051,102
427,702,265,063,127
427,520,131,050,101
428,696,262,064,129
428,519,132,050,101
429,517,133,050,100
430,512,134,050,101
430,683,269,058,116
431,511,133,051,103
431,678,269,057,115
432,671,266,057,115
432,509,135,051,102
433,659,264,057,115
433,504,138,051,102
433,283,195,052,105
434,503,137,051,103
434,284,195,052,105
434,652,257,061,123
435,284,195,052,105
435,647,255,062,125
436,285,195,052,105
436,642,254,061,123
438,493,144,051,102
438,625,252,060,120
439,489,145,051,103
439,619,251,060,121
440,487,149,051,103
440,613,249,060,120
441,481,148,052,105
441,602,244,060,120
442,479,152,051,103
442,596,239,063,127
443,479,154,051,102
443,592,240,062,124
444,478,158,050,101
444,285,193,052,105
444,581,236,063,126
445,285,192,053,106
445,578,239,059,119
445,477,157,051,102
446,477,159,051,102
446,286,192,053,106
447,476,162,051,102
447,287,192,053,106
447,571,236,059,118
448,475,163,051,103
448,289,192,053,106
448,566,237,059,118
449,291,192,053,107
449,561,232,060,120
449,474,163,052,104
450,473,164,052,105
450,296,194,052,105
450,553,229,059,119
451,473,165,053,106
451,298,195,051,103
451,549,227,061,123
452,475,168,052,104
452,301,194,053,106
452,545,226,061,122
453,476,171,052,105
453,303,195,053,106
453,542,225,061,123
454,477,171,053,107
454,309,194,054,108
454,532,221,060,121
455,478,175,053,106
455,312,196,053,106
455,528,221,059,118
456,480,179,052,104
456,526,221,059,118
456,317,200,051,103
457,485,182,051,103
457,321,199,053,106
457,518,219,058,116
458,485,183,052,104
458,325,200,052,105
458,516,218,057,114
459,489,186,052,105
459,328,200,053,106
459,510,217,057,115
460,506,217,057,115
460,332,199,053,107
461,339,199,055,111
461,495,200,065,131
462,343,200,055,110
462,494,201,062,125
463,353,204,053,106
463,490,202,060,120
464,356,204,055,111
464,486,203,060,121
465,360,205,055,111
465,505,198,054,108
465,479,206,058,117
465,708,305,060,145
466,513,204,052,105
466,369,205,054,108
466,470,205,057,114
466,696,303,072,145
467,689,303,071,143
467,517,206,053,107
467,372,207,053,107
467,466,203,057,115
468,683,300,070,140
468,375,208,054,108
468,461,202,058,117
468,519,206,053,107
469,385,209,056,113
469,453,204,055,110
469,524,209,054,108
469,670,294,069,139
470,449,202,055,111
470,391,215,053,107
470,526,213,054,108
470,665,292,069,139
471,443,204,054,108
471,396,213,055,110
471,528,215,054,108
471,661,293,067,135
472,439,202,054,109
472,398,214,056,112
472,532,217,054,108
472,655,289,067,134
473,429,199,056,112
473,408,215,057,114
473,536,218,056,112
473,642,278,070,140
474,424,198,056,112
474,539,221,056,112
474,636,275,073,147
475,417,218,055,110
475,543,221,056,113
475,630,274,071,142
476,420,219,056,112
476,547,222,056,113
476,625,272,071,143
477,425,218,058,116
477,550,226,055,110
477,619,274,069,138
478,437,221,057,114
478,556,231,055,110
478,610,269,067,134
479,441,222,057,114
479,559,233,055,111
479,606,267,067,135
480,445,224,057,115
480,562,233,055,111
480,602,266,067,135
481,399,191,054,108
481,452,230,056,113
481,568,237,057,114
481,593,260,067,134
482,457,230,056,113
482,572,240,058,117
482,580,250,070,141
483,460,230,056,113
483,578,243,075,151
484,373,178,058,116
484,467,231,059,118
484,575,242,074,149
485,372,179,057,114
485,473,234,059,119
485,574,248,070,141
486,369,177,058,117
486,477,237,058,117
486,571,249,070,140
487,365,174,059,118
487,482,238,058,116
487,570,252,066,132
488,357,176,056,113
488,488,239,061,122
488,562,248,068,137
488,592,249,060,120
489,356,178,055,110
489,492,243,060,121
489,596,249,061,122
489,561,243,069,139
490,349,176,055,111
490,501,246,057,115
490,559,242,067,135
490,601,252,059,119
491,344,176,054,108
491,558,243,062,125
491,503,248,058,117
491,602,252,059,118
492,342,175,054,109
492,556,245,061,123
492,507,248,059,118
492,603,252,059,118
493,336,170,056,112
493,555,245,061,122
493,511,251,061,122
493,604,253,059,119
494,328,162,060,121
494,553,239,062,124
494,602,254,060,121
494,521,256,061,122
495,324,160,061,122
495,550,237,063,126
495,526,255,062,124
495,601,253,061,123
496,322,166,057,115
496,531,255,063,126
496,600,254,061,123
497,314,171,054,109
497,536,258,064,128
497,598,256,061,123
498,310,166,056,112
498,542,254,063,127
498,597,256,062,125
499,303,167,055,111
499,545,247,070,141
499,596,262,060,120
500,299,170,053,106
500,549,254,071,142
500,599,265,058,116
501,294,167,054,108
501,557,271,064,128
501,598,265,059,119
502,289,164,056,112
502,544,231,063,126
502,590,259,065,131
502,565,270,066,132
503,284,161,058,117
503,545,228,062,125
503,573,274,065,130
504,276,164,056,113
504,543,225,060,120
504,582,276,066,132
505,274,168,053,107
505,542,224,060,121
505,727,232,041,112
505,587,274,069,139
506,270,169,052,104
506,541,223,060,121
506,724,231,044,113
506,591,274,069,139
507,265,169,052,104
507,535,218,063,127
507,716,222,052,119
507,593,261,075,151
508,262,168,052,105
508,533,217,063,126
508,713,220,055,123
508,597,267,079,159
509,258,164,054,108
509,711,219,057,123
509,532,218,061,123
509,612,288,069,139
510,252,163,053,107
510,526,216,058,116
510,702,214,062,124
510,600,260,062,124
510,630,296,065,130
511,248,162,054,108
511,523,214,059,118
511,699,216,058,117
511,600,259,061,122
511,641,301,063,127
512,246,160,055,111
512,519,215,058,116
512,696,218,056,112
512,601,262,059,119
512,645,298,068,136
513,242,160,055,110
513,694,217,056,113
513,516,213,058,116
513,600,260,061,123
513,653,299,068,136
514,237,157,056,112
514,511,211,057,115
514,692,218,056,112
514,600,258,062,125
514,661,304,067,134
515,231,159,054,108
515,503,206,059,119
515,679,210,058,117
515,600,259,062,125
515,669,300,069,138
516,229,157,055,110
516,674,212,055,110
516,500,207,058,117
516,601,259,061,123
516,676,300,073,146
517,224,158,054,109
517,494,204,059,118
517,666,209,056,112
517,604,262,059,119
517,693,305,073,146
518,222,159,053,106
518,490,203,058,116
518,664,209,056,113
518,604,260,060,120
518,700,312,068,137
519,219,161,051,103
519,487,202,058,116
519,661,208,056,112
519,606,259,061,122
519,706,317,062,133
520,215,156,053,107
520,657,204,055,111
520,480,199,058,116
520,610,259,060,120
520,721,326,047,128
521,212,156,053,106
521,478,198,057,115
521,653,202,054,108
521,613,261,058,116
522,209,158,052,105
522,476,197,057,115
522,649,201,055,111
522,615,262,057,114
523,206,155,053,107
523,472,196,057,115
523,646,200,055,110
523,614,259,059,118
524,466,191,056,113
524,635,198,055,111
524,616,255,061,122
525,196,157,052,104
525,465,190,057,114
525,632,198,053,107
525,616,256,060,121
526,195,157,051,103
526,462,189,057,115
526,626,195,054,108
526,617,257,059,119
527,460,189,056,113
527,618,258,058,117
527,405,413,084,163
527,191,154,052,104
527,624,193,053,107
528,188,154,051,102
528,454,187,056,112
528,620,191,053,106
528,618,257,059,118
529,186,154,051,102
529,451,185,056,112
529,617,188,054,108
529,619,257,059,119
530,183,152,052,104
530,448,183,056,112
530,615,186,056,112
530,619,257,059,118
531,176,151,052,104
531,444,182,056,112
531,612,184,054,109
531,620,259,059,118
532,443,181,056,112
532,612,184,053,107
532,621,262,058,117
532,172,150,052,104
532,354,459,052,105
533,169,149,052,104
533,439,176,058,116
533,621,262,059,119
534,167,149,052,105
534,438,175,057,114
534,605,180,053,107
534,621,263,060,120
535,166,150,051,103
535,436,175,056,113
535,604,178,053,107
535,620,263,060,120
536,433,172,057,114
536,621,262,064,128
536,276,392,078,156
536,161,148,051,102
536,602,177,052,104
537,432,172,056,113
537,600,177,052,104
537,622,264,064,129
537,267,392,078,157
538,431,172,056,113
538,600,176,052,105
538,623,266,064,129
538,260,386,081,162
539,151,144,052,104
539,427,165,057,114
539,599,169,053,106
539,627,269,063,126
539,238,392,076,152
540,149,145,051,103
540,426,166,055,111
540,598,168,053,107
540,627,271,063,126
540,260,360,086,172
540,235,377,083,167
541,423,165,056,113
541,597,168,052,105
541,626,272,064,129
541,264,368,079,158
541,145,146,051,103
542,423,164,055,111
542,596,167,053,106
542,626,275,064,128
542,274,399,061,123
542,142,145,051,102
543,421,162,056,112
543,594,166,053,106
543,626,279,063,127
543,271,404,059,118
544,420,163,054,109
544,592,165,053,106
544,624,280,063,127
544,268,401,061,123
544,137,144,051,102
545,590,161,051,103
545,621,280,066,132
545,246,370,081,163
545,132,144,051,103
546,589,161,051,103
546,622,281,066,133
546,238,358,085,171
546,176,364,088,177
546,129,144,051,102
547,589,161,051,103
547,620,282,066,133
547,235,368,078,157
547,172,366,086,172
548,621,283,066,133
548,233,363,078,156
548,589,160,051,102
548,166,360,087,175
549,119,138,053,106
549,588,155,051,102
549,622,288,065,130
549,228,365,080,161
549,159,361,087,174
550,115,140,052,105
550,622,290,064,128
550,158,365,085,170
550,224,361,084,168
550,588,155,051,103
551,110,138,053,106
551,586,155,052,104
551,622,291,064,128
551,156,362,082,164
551,218,367,083,167
552,106,138,053,106
552,585,152,053,106
552,623,291,064,129
552,214,367,080,161
553,583,151,051,103
553,623,291,064,128
553,209,363,081,163
553,160,364,075,151
554,100,138,053,107
554,577,149,050,101
554,624,293,063,126
555,094,138,053,106
555,383,147,054,109
555,624,293,063,127
555,156,354,081,162
556,089,141,052,104
556,381,145,054,109
556,624,293,063,126
556,160,364,075,150
556,198,379,081,163
557,379,144,054,109
557,625,294,063,126
557,153,355,076,152
558,081,144,051,103
558,377,144,055,110
558,625,294,063,127
558,156,360,072,144
558,204,414,060,121
559,077,141,053,106
559,376,146,053,107
559,624,293,064,128
559,194,400,071,142
560,073,143,052,105
560,572,137,054,109
560,372,145,053,106
560,625,293,063,126
560,179,383,083,167
561,370,145,051,103
561,624,293,064,128
561,182,403,073,146
562,366,145,051,102
562,625,294,063,127
562,198,437,054,108
563,625,293,063,127
563,056,145,052,104
563,361,144,050,101
564,052,144,052,105
564,625,294,063,126
564,357,141,051,102
565,354,139,051,102
565,048,145,052,105
565,624,293,063,127
565,193,433,061,123
566,349,136,052,104
566,567,142,053,106
566,624,293,064,129
566,189,443,058,116
567,346,137,051,103
567,625,293,063,127
568,343,136,052,105
568,031,143,055,110
568,624,294,063,126
568,192,456,054,108
569,336,135,051,103
569,624,293,063,127
569,187,454,055,111
570,559,144,052,105
570,334,134,051,102
570,624,293,063,127
570,179,444,062,125
571,326,133,052,104
571,555,145,052,104
571,625,295,062,125
571,170,442,064,129
572,324,131,052,104
572,556,146,051,103
572,004,149,053,106
572,623,292,064,128
572,155,402,063,127
572,176,458,056,112
573,320,131,051,102
573,003,148,053,107
573,726,237,042,115
573,624,293,063,127
573,175,343,076,153
573,175,455,059,118
573,555,146,052,104
574,312,128,051,103
574,716,231,052,119
574,622,289,066,132
574,175,339,076,153
574,172,458,058,117
575,309,127,052,105
575,558,151,051,102
575,708,219,060,130
575,623,290,065,131
575,177,341,074,148
575,139,397,090,179
576,304,125,053,107
576,558,148,053,106
576,703,218,065,131
576,623,290,065,130
576,179,336,077,154
576,141,406,087,170
577,292,126,052,105
577,561,151,052,104
577,695,221,063,127
577,623,292,064,129
577,194,344,071,143
578,289,125,053,107
578,690,219,063,127
578,625,293,063,127
578,202,350,066,133
578,564,157,050,101
579,283,128,052,105
579,683,220,060,121
579,624,294,063,127
579,207,346,067,135
579,566,159,050,101
580,280,125,053,106
580,679,223,058,116
580,622,292,064,128
580,211,342,068,137
580,567,159,051,102
581,573,160,051,102
581,670,220,058,117
581,622,294,063,126
581,223,344,067,134
582,575,159,053,107
582,666,221,057,115
582,622,293,063,127
582,228,331,072,144
583,576,161,054,109
583,661,218,057,114
583,622,293,063,127
584,255,124,053,106
584,585,165,053,107
584,622,295,063,127
584,246,328,070,140
584,200,414,065,131
585,588,165,052,105
585,646,211,059,119
585,623,294,063,126
585,257,321,072,145
585,223,468,058,108
586,591,166,053,106
586,642,212,058,116
586,623,296,063,127
586,269,323,070,140
586,223,469,058,107
587,596,171,052,104
587,630,208,059,118
587,622,294,064,129
587,287,325,066,133
587,237,125,051,102
588,602,174,051,103
588,626,208,057,115
588,291,324,068,137
588,623,294,064,129
589,229,125,051,103
589,605,176,053,106
589,623,209,057,114
589,622,293,064,129
589,300,323,068,137
589,236,420,070,140
590,220,125,052,104
590,616,209,056,112
590,623,292,065,130
591,610,198,058,116
591,623,292,065,130
591,328,313,067,134
592,607,198,058,116
592,625,295,063,127
592,335,309,069,139
593,205,124,052,105
593,627,182,052,105
593,599,204,055,110
593,624,291,065,131
593,364,310,068,137
594,202,124,052,104
594,631,184,053,106
594,593,200,056,112
594,625,292,065,130
594,371,306,070,140
595,634,187,053,107
595,587,197,057,114
595,626,295,063,126
595,375,308,068,137
596,581,195,057,114
596,635,187,054,109
596,382,309,067,134
596,625,295,063,127
597,577,195,056,112
597,636,186,056,112
597,624,293,064,129
597,390,306,069,138
598,570,193,057,114
598,644,190,055,110
598,623,292,064,128
598,411,303,068,137
599,649,194,055,110
599,566,193,056,112
599,623,293,064,128
599,418,300,067,134
600,561,190,056,112
600,653,194,056,112
600,425,295,067,134
600,624,294,063,127
601,553,188,055,110
601,661,198,054,108
601,436,295,067,135
601,624,294,062,125
601,269,416,066,132
602,549,188,055,111
602,665,202,054,108
602,442,297,066,132
602,624,294,063,126
602,274,418,066,133
603,544,187,055,111
603,669,202,055,110
603,449,297,066,132
603,623,294,062,124
603,277,415,066,133
604,159,119,053,106
604,535,185,054,108
604,677,204,056,112
604,469,294,063,127
604,622,295,063,127
604,282,412,073,146
605,531,184,053,106
605,679,207,056,112
605,473,290,067,135
605,622,295,063,127
605,286,409,076,153
606,523,183,054,108
606,686,205,060,120
606,487,291,065,130
606,622,290,065,131
607,147,120,050,100
607,518,181,054,108
607,690,208,060,120
607,495,294,062,125
607,621,289,065,130
608,513,178,055,110
608,694,209,060,121
608,623,293,063,127
609,506,176,054,108
609,703,212,059,119
609,512,283,067,135
609,622,293,064,128
610,502,176,054,108
610,705,212,062,124
610,518,289,063,127
610,622,292,064,128
611,499,174,055,110
611,709,214,059,125
611,526,281,066,133
611,623,292,064,129
612,493,172,055,111
612,712,218,056,121
612,536,285,063,126
612,622,292,064,128
612,335,407,077,154
613,126,121,052,105
613,484,167,055,111
613,719,222,049,121
613,546,288,059,118
613,621,289,066,133
613,344,410,069,138
614,125,118,053,106
614,480,168,054,108
614,723,226,045,118
614,551,285,059,118
614,622,291,065,130
614,348,410,068,137
615,122,121,052,104
615,477,167,054,109
615,724,229,044,117
615,553,281,060,120
615,622,291,065,131
616,116,119,052,104
616,023,156,053,107
616,470,165,054,108
616,558,270,063,126
616,619,287,067,134
616,351,404,079,158
617,466,163,055,110
617,559,268,063,127
617,618,289,066,133
618,458,159,054,109
618,558,259,066,132
618,613,289,064,128
618,356,417,087,159
619,455,159,055,111
619,561,258,065,131
619,610,286,064,129
619,358,419,086,157
620,450,156,056,112
620,565,255,065,130
620,607,281,065,131
620,357,416,089,160
621,105,119,051,103
621,446,157,054,109
621,569,255,063,127
621,601,279,067,134
622,435,153,056,112
622,589,272,069,138
622,103,119,051,102
622,353,408,090,168
623,431,150,057,115
623,581,261,073,146
623,352,410,088,166
624,071,147,054,109
624,427,149,057,114
624,580,267,067,134
624,349,402,093,174
625,074,142,057,115
625,424,146,057,115
625,574,254,073,147
625,342,396,093,180
626,083,144,055,111
626,419,142,057,115
626,573,264,067,134
626,341,400,088,176
627,086,144,054,109
627,418,143,056,113
627,570,268,062,125
628,089,144,054,108
628,416,140,058,116
628,594,237,057,114
628,567,268,059,119
628,338,396,091,180
629,096,137,057,115
629,603,233,056,113
629,559,263,061,122
629,338,394,088,176
630,101,141,055,110
630,605,231,058,117
630,554,260,061,123
630,339,392,085,171
631,103,136,054,108
631,612,228,057,114
631,543,253,060,120
631,336,387,087,174
632,111,141,052,105
632,612,220,060,120
632,540,253,060,121
632,335,385,088,176
633,114,139,054,108
633,615,219,058,117
633,536,251,060,120
633,331,386,088,176
634,119,142,053,106
634,385,147,053,106
634,618,217,058,116
634,533,249,059,118
634,326,380,090,180
635,125,143,052,104
635,619,216,058,117
635,527,245,059,119
635,324,382,087,174
636,380,143,054,108
636,623,215,057,114
636,523,243,058,116
636,322,381,086,173
637,375,144,053,106
637,630,209,058,116
637,515,241,059,118
637,322,385,079,158
638,141,143,051,103
638,632,209,056,113
638,509,239,058,117
638,321,384,079,159
638,100,125,051,102
639,146,142,051,103
639,634,207,056,112
639,503,236,058,116
639,320,381,081,163
639,101,123,051,102
640,151,143,051,102
640,635,206,056,112
640,499,235,057,114
640,320,380,082,165
641,353,140,052,104
641,635,201,056,113
641,491,233,057,114
641,321,382,080,161
642,104,127,050,101
642,350,142,051,103
642,635,199,055,111
642,487,232,056,113
642,324,385,078,156
643,166,138,052,104
643,635,197,055,111
643,482,229,056,112
643,323,381,080,161
643,344,141,050,100
643,106,127,050,100
644,171,139,051,103
644,635,197,055,111
644,480,228,055,110
644,323,380,080,161
644,108,129,050,100
645,336,139,051,102
645,634,197,055,110
645,476,226,056,113
645,326,383,076,153
645,109,130,050,101
646,332,136,053,106
646,634,195,054,109
646,474,225,055,111
646,326,380,076,153
646,112,129,051,102
647,328,137,053,106
647,634,190,055,110
647,467,222,056,112
647,326,378,078,157
648,319,139,051,103
648,634,185,055,110
648,462,217,055,111
648,324,373,081,162
649,121,129,051,102
649,633,185,055,110
649,460,217,055,110
649,324,375,079,158
650,123,129,051,103
650,630,186,053,107
650,458,216,055,110
650,320,370,080,161
651,126,131,051,103
651,307,138,052,105
651,629,184,053,106
651,457,214,054,109
651,318,365,081,163
652,131,130,052,104
652,625,179,053,106
652,453,208,054,109
652,320,374,073,146
653,133,132,051,102
653,622,177,054,108
653,453,206,055,110
653,320,377,070,140
654,621,178,053,106
654,452,207,054,108
654,315,371,075,150
655,140,132,052,104
655,284,135,053,107
655,450,204,054,108
655,309,359,080,161
655,620,177,052,105
656,142,131,052,105
656,280,133,055,110
656,618,175,052,104
656,449,200,054,108
656,309,356,079,158
657,147,132,052,104
657,618,170,052,105
657,449,199,053,107
657,304,347,081,162
658,447,197,054,108
658,711,297,057,137
658,301,344,080,160
658,615,168,052,104
658,273,139,051,102
659,449,198,053,106
659,702,294,066,136
659,614,168,052,104
659,267,137,052,105
660,159,129,053,106
660,259,135,053,106
660,611,167,051,103
660,682,293,066,132
660,450,190,053,107
661,165,134,051,103
661,258,135,053,106
661,607,166,051,103
661,450,188,053,107
661,670,287,068,136
662,167,132,053,106
662,256,134,053,107
662,604,163,051,102
662,450,188,053,107
662,661,282,069,138
662,274,353,073,146
663,171,136,051,103
663,599,162,051,103
663,450,187,053,107
663,650,278,070,140
663,270,352,073,147
664,178,137,051,102
664,595,161,051,103
664,448,181,054,109
664,630,277,066,132
664,262,352,070,141
665,449,180,053,107
665,591,161,051,103
665,621,274,065,131
665,259,356,068,136
665,181,138,051,103
666,450,181,052,105
666,605,269,066,133
666,250,347,071,143
666,187,140,051,102
667,190,140,051,102
667,452,178,052,105
667,594,263,068,137
667,241,340,072,145
668,193,137,051,102
668,453,171,054,108
668,585,263,066,132
668,237,334,071,142
669,195,136,053,106
669,454,170,053,106
669,576,253,071,142
669,234,335,075,151
670,209,136,055,110
670,457,168,053,106
670,556,254,068,136
670,214,314,088,176
671,209,136,054,109
671,456,165,054,109
671,550,258,062,124
672,210,138,053,106
672,555,147,052,104
672,456,163,054,108
672,542,255,062,125
673,212,138,053,106
673,553,147,051,103
673,457,161,054,109
673,533,252,063,126
673,196,326,077,155
674,220,142,052,105
674,546,144,052,105
674,457,159,054,109
674,516,251,059,119
674,191,330,074,149
675,225,143,052,105
675,458,159,054,108
675,505,246,062,124
675,181,324,079,159
676,460,158,054,108
676,495,243,062,125
676,184,332,073,147
677,462,157,052,105
677,485,242,062,124
677,176,329,073,146
678,243,142,052,105
678,520,136,054,108
678,468,157,051,102
678,469,241,059,118
678,162,323,075,151
679,247,141,053,107
679,517,132,055,111
679,469,155,051,102
679,462,241,058,116
679,157,325,070,140
680,251,141,054,109
680,453,240,057,115
680,149,316,072,144
680,471,155,050,101
681,162,135,051,102
681,260,144,052,105
681,477,150,052,104
681,435,231,061,123
681,134,312,078,157
682,160,137,051,102
682,265,144,053,107
682,480,141,055,111
682,425,228,062,124
682,129,311,077,154
683,157,137,050,101
683,482,139,056,112
683,270,145,053,107
683,416,228,061,122
683,123,310,076,152
684,483,140,055,111
684,279,147,052,105
684,402,222,062,125
684,120,317,069,139
684,150,140,050,100
685,486,143,053,107
685,282,147,052,104
685,396,224,060,120
685,115,312,071,143
686,144,141,050,101
686,491,141,053,106
686,286,148,052,105
686,388,222,060,120
686,113,312,071,143
687,463,137,051,103
687,290,146,053,107
687,380,222,057,115
687,110,311,073,146
687,142,144,050,101
688,137,143,051,102
688,502,146,050,101
688,297,147,054,108
688,365,216,059,118
688,106,306,072,144
688,456,138,051,103
689,137,143,051,103
689,302,146,055,110
689,356,215,058,116
689,106,302,071,143
690,137,146,050,100
690,306,147,054,108
690,349,214,058,116
690,106,301,069,139
691,140,147,050,101
691,512,136,053,106
691,338,213,056,113
691,104,300,069,138
691,317,153,051,103
692,142,147,050,101
692,513,135,053,106
692,318,154,050,101
692,330,209,058,117
692,103,299,069,139
693,420,125,060,120
693,144,147,050,100
693,515,135,053,106
693,323,206,057,115
693,103,299,069,138
694,516,136,052,105
694,317,207,056,113
694,723,215,045,112
694,104,299,065,131
694,146,148,050,100
695,517,137,052,105
695,310,202,059,118
695,719,213,049,114
695,099,289,068,136
695,149,149,050,101
696,152,148,050,101
696,516,137,052,105
696,332,155,052,105
696,303,203,057,114
696,712,210,056,118
696,096,284,071,143
697,514,138,052,105
697,336,153,053,106
697,706,206,059,119
697,297,202,056,113
697,094,284,071,142
698,510,138,053,106
698,341,155,054,109
698,287,204,053,107
698,693,204,059,118
698,094,283,067,134
698,161,148,051,102
699,510,140,052,105
699,163,146,052,104
699,345,156,054,109
699,281,203,054,108
699,689,201,061,122
699,093,282,064,128
700,509,140,052,104
700,168,147,052,104
700,349,157,055,111
700,273,197,055,110
700,685,208,056,113
700,090,277,065,130
701,173,149,051,103
701,352,156,056,112
701,267,197,054,108
701,677,207,056,113
701,088,276,065,131
702,179,152,051,102
702,360,157,057,114
702,253,193,055,110
702,663,207,054,109
702,083,271,067,134
703,182,152,052,104
703,363,154,060,120
703,659,206,055,110
703,081,273,064,129
703,246,193,053,106
704,187,153,051,102
704,499,147,054,108
704,368,156,058,116
704,653,205,056,112
704,079,271,063,127
705,373,158,057,114
705,495,147,055,110
705,232,192,052,104
705,642,203,055,111
705,072,266,066,132
705,190,155,050,100
706,490,146,056,112
706,376,160,057,115
706,222,187,053,106
706,636,202,055,110
706,072,267,063,126
706,194,157,049,099
707,487,150,054,109
707,376,159,058,117
707,630,202,054,109
707,070,264,063,126
707,215,185,053,106
707,196,159,050,101
708,486,145,056,112
708,379,159,058,116
708,211,182,055,111
708,624,198,057,115
708,067,261,062,124
708,351,139,050,101
709,485,155,053,106
709,614,197,058,117
709,058,255,065,130
709,343,139,051,102
710,210,159,050,101
710,483,159,053,106
710,609,196,057,115
710,055,255,063,127
711,210,159,052,104
711,481,159,053,107
711,603,197,056,112
711,052,254,062,124
711,193,177,052,105
712,325,140,052,104
712,219,160,051,103
712,477,161,053,106
712,596,198,055,111
712,049,255,059,119
713,318,127,059,118
713,221,160,052,104
713,475,160,054,109
713,591,197,056,112
713,046,254,060,121
714,316,137,055,110
714,224,161,051,103
714,472,162,054,109
714,168,175,053,106
714,586,195,056,113
714,044,253,061,122
715,311,141,052,105
715,225,160,052,105
715,469,166,053,106
715,418,170,059,118
715,582,194,056,112
715,044,253,060,121
715,164,178,051,103
716,306,148,051,103
716,229,161,054,108
716,468,170,051,103
716,424,172,060,121
716,574,193,054,109
716,044,248,058,117
717,301,147,052,104
717,233,162,054,108
717,468,171,051,102
717,428,177,058,117
717,568,192,055,110
717,043,243,059,118
718,300,150,051,103
718,142,174,051,103
718,238,164,053,107
718,466,171,052,104
718,434,180,057,115
718,565,192,055,111
718,043,243,061,122
719,243,165,054,108
719,474,174,052,105
719,556,192,055,111
719,443,185,056,113
719,045,243,059,118
719,294,152,050,101
720,292,151,051,102
720,125,164,053,106
720,245,166,054,108
720,475,172,053,106
720,446,184,057,114
720,550,191,054,108
720,046,241,059,118
721,290,153,051,103
721,120,160,054,108
721,250,167,053,107
721,450,184,058,117
721,549,191,053,107
721,047,240,056,112
722,483,170,056,112
722,541,190,054,109
722,460,185,058,116
722,051,237,056,113
722,282,156,052,104
722,257,170,052,104
723,277,157,053,107
723,462,187,058,116
723,538,190,054,109
723,054,236,055,111
723,490,174,055,111
724,099,160,053,106
724,268,161,057,114
724,533,189,054,109
724,467,187,059,118
724,057,234,055,111
724,498,177,053,107
725,269,163,057,114
725,525,189,052,105
725,475,189,061,123
725,064,230,054,108
726,083,160,051,102
726,271,166,055,111
726,520,186,054,108
726,482,194,058,116
726,067,231,054,109
727,272,166,055,110
727,515,184,055,111
727,485,196,056,113
727,071,232,053,107
728,276,173,054,108
728,492,192,059,119
728,519,180,056,113
728,071,226,056,112
729,279,175,054,108
729,527,180,052,105
729,493,191,062,124
730,289,179,053,106
730,540,177,051,102
730,499,193,061,123
730,267,167,052,104
730,079,219,054,109
731,266,167,051,103
731,292,182,051,103
731,489,184,053,106
731,544,176,052,104
731,508,195,060,121
731,080,215,056,113
732,264,169,052,104
732,294,180,052,104
732,484,184,053,106
732,548,177,052,105
732,516,199,057,114
732,083,218,055,111
733,041,149,053,106
733,264,172,051,102
733,476,183,053,107
733,299,180,053,107
733,552,176,052,105
733,520,199,057,114
733,085,216,056,113
734,037,147,054,109
734,262,171,052,104
734,302,180,054,109
734,470,180,053,106
734,555,176,053,106
734,090,215,056,113
734,525,199,059,118
735,263,172,052,105
735,307,182,054,108
735,465,180,052,105
735,529,198,061,123
735,095,214,054,108
736,311,182,054,109
736,533,198,061,122
736,098,214,054,108
736,263,173,053,106
736,460,178,053,106
737,263,176,053,107
737,314,183,054,108
737,453,176,054,108
737,541,198,061,122
737,100,214,054,108
738,263,178,053,106
738,449,175,055,110
738,317,186,054,108
738,544,199,060,121
738,101,213,054,108
739,261,178,053,107
739,323,188,054,109
739,432,170,057,114
739,105,208,054,109
739,554,207,058,116
740,428,170,056,113
740,258,179,053,107
740,325,189,054,108
740,557,206,059,119
740,107,204,054,108
741,001,144,052,105
741,424,168,056,112
741,254,180,054,108
741,329,191,053,107
741,111,204,053,107
741,562,207,059,119
742,422,166,057,114
742,251,183,054,109
742,331,191,054,109
742,114,204,053,107
742,567,203,062,124
743,535,165,052,104
743,246,188,052,105
743,124,199,054,108
743,340,193,055,111
743,578,201,064,128
744,530,162,052,104
744,244,186,054,108
744,129,199,052,104
744,344,193,055,110
744,582,203,063,127
745,243,192,052,105
745,350,194,054,109
745,133,198,052,104
745,584,202,064,128
746,520,157,054,108
746,142,192,056,112
746,238,197,053,106
746,359,195,055,110
746,598,206,062,124
747,515,158,054,108
747,147,192,054,108
747,235,196,054,108
747,362,197,055,111
747,607,204,062,124
748,511,159,053,107
748,152,187,054,108
748,234,197,052,105
748,368,198,055,111
748,611,204,062,124
749,503,161,051,102
